('','951.97','01/17/16','python-upload','1211.79','6697','submitted',''),
('','284.77','01/17/16','python-upload','422.68','7128','submitted',''),
('','22.6','01/15/16','python-upload','28.41','6990','submitted',''),
('','86.54','01/15/16','python-upload','134.39','3839','submitted',''),
('','75.27','01/16/16','python-upload','114.63','3839','submitted',''),
('','433.91','01/17/16','python-upload','580.12','3335','submitted',''),
('','39.47','01/14/16','python-upload','58.53','7126','submitted',''),
('','517.23','01/13/16','python-upload','674.48','269','submitted',''),
('','137.99','01/17/16','python-upload','195.83','7125','submitted',''),
('','476.86','01/15/16','python-upload','854.55','5999','submitted',''),
('','179.64','01/17/16','python-upload','302.97','7121','submitted',''),
('','389.03','01/17/16','python-upload','495.3','5591','submitted',''),
('','335.85','01/17/16','python-upload','419.83','5266','submitted',''),
('','773.35','01/17/16','python-upload','1023.15','6658','submitted',''),
('','205.85','01/17/16','python-upload','320.13','6392','submitted',''),
('','408.83','01/17/16','python-upload','555.71','2312','submitted',''),
('','223.02','01/15/16','python-upload','448.09','414','submitted',''),
('','603.45','01/15/16','python-upload','739.71','415','submitted',''),
('','31.4','01/04/16','python-upload','37.02','2798','submitted',''),
('','28.4','01/16/16','python-upload','28.4','6121','submitted',''),
('','254.4','01/15/16','python-upload','396.74','4662','submitted',''),
('','573.16','01/17/16','python-upload','730.74','1383','submitted',''),
('','221.59','01/16/16','python-upload','301.94','3827','submitted',''),
('','-3.0','01/15/16','python-upload','-3.0','A110','submitted',''),
('','214.0','01/17/16','python-upload','378.37','4899','submitted','');
INSERT INTO `sales_by_customer` (`admin_fix`,`cost`,`date`,`entering_user`,`price`,`customer_id`,`entry_status`,`admin_fix_timestamp`) VALUES 
('','326.81','01/16/16','python-upload','419.14','5016','submitted',''),
('','319.9','01/17/16','python-upload','459.28','7114','submitted',''),
('','-3.0','01/15/16','python-upload','-3.0','3277','submitted',''),
('','199.55','01/16/16','python-upload','462.96','6387','submitted',''),
('','16.21','01/15/16','python-upload','22.85','6902','submitted',''),
('','2.4','01/13/16','python-upload','2.4','6144','submitted',''),
('','71.2','01/15/16','python-upload','96.42','8520','submitted',''),
('','124.92','01/15/16','python-upload','164.34','6909','submitted',''),
('','682.45','01/17/16','python-upload','962.32','3279','submitted',''),
('','733.13','01/15/16','python-upload','957.43','5252','submitted',''),
('','385.2','01/15/16','python-upload','504.19','4128','submitted',''),
('','17.8','01/15/16','python-upload','23.67','4343','submitted',''),
('','18.49','01/15/16','python-upload','26.65','6664','submitted',''),
('','227.71','01/17/16','python-upload','305.33','1253','submitted',''),
('','285.0','01/17/16','python-upload','407.01','1403','submitted',''),
('','1176.96','01/17/16','python-upload','1423.58','1739','submitted',''),
('','73.28','01/15/16','python-upload','94.53','C','submitted',''),
('','169.78','01/13/16','python-upload','211.17','6823','submitted',''),
('','22.87','01/15/16','python-upload','0.0','2447','submitted',''),
('','12.89','01/17/16','python-upload','0.0','2447','submitted',''),
